"","position","played_at","track.artists","track.duration_ms","track.explicit","track.id","track.is_local","track.name","track.popularity","track.track_number","track.type","first_genre","user","gender","age","accousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence" 
"2343",15,"2025-11-30T16:55:16.632Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0japPUWMmW3gxqjSB1VEVL'}, 'href': 'https://api.spotify.com/v1/artists/0japPUWMmW3gxqjSB1VEVL', 'id': '0japPUWMmW3gxqjSB1VEVL', 'name': 'Igor Levit', 'type': 'artist', 'uri': 'spotify:artist:0japPUWMmW3gxqjSB1VEVL'}]",214086,FALSE,"3zLTPuucd3e6TxZnu2dlVS",FALSE,"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""",65,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.987","0.289","0.0306","0.911","9","0.102","-30.79","0","0.0446","125.61","0.118"
"2344",14,"2025-11-30T16:53:29.063Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/39FC9x5PaTNYHp5hwlaY4q'}, 'href': 'https://api.spotify.com/v1/artists/39FC9x5PaTNYHp5hwlaY4q', 'id': '39FC9x5PaTNYHp5hwlaY4q', 'name': 'Niccolò Paganini', 'type': 'artist', 'uri': 'spotify:artist:39FC9x5PaTNYHp5hwlaY4q'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0hIG9FXgjQxT8fKaYceFbA'}, 'href': 'https://api.spotify.com/v1/artists/0hIG9FXgjQxT8fKaYceFbA', 'id': '0hIG9FXgjQxT8fKaYceFbA', 'name': 'Itzhak Perlman', 'type': 'artist', 'uri': 'spotify:artist:0hIG9FXgjQxT8fKaYceFbA'}]",268853,FALSE,"6cC6h5E351deEGFd7Kh9uy",FALSE,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",61,24,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.978","0.465","0.128","0.271","9","0.0423","-17.628","0","0.0519","111.471","0.428"
"2345",13,"2025-11-30T16:52:38.393Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",177400,FALSE,"2WaYW84yWij5NSCpgSeU2R",FALSE,"You Make Me Feel So Young - Remastered 1998",68,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.378","0.577","0.307","0","9","0.18","-11.556","1","0.0428","125.165","0.575"
"2346",12,"2025-11-30T16:52:24.680Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7y97mc3bZRFXzT2szRM4L4'}, 'href': 'https://api.spotify.com/v1/artists/7y97mc3bZRFXzT2szRM4L4', 'id': '7y97mc3bZRFXzT2szRM4L4', 'name': 'Frédéric Chopin', 'type': 'artist', 'uri': 'spotify:artist:7y97mc3bZRFXzT2szRM4L4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2YdRnOqBXCl9g8xCLcGh8C'}, 'href': 'https://api.spotify.com/v1/artists/2YdRnOqBXCl9g8xCLcGh8C', 'id': '2YdRnOqBXCl9g8xCLcGh8C', 'name': 'Mikhail Pletnev', 'type': 'artist', 'uri': 'spotify:artist:2YdRnOqBXCl9g8xCLcGh8C'}]",266200,FALSE,"2MSgFefjK0T7Iwjvr3OKqV",FALSE,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",69,8,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.992","0.225","0.0047","0.881","1","0.0722","-30.928","0","0.0509","163.665","0.186"
"2347",11,"2025-11-30T15:53:21.614Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408'}, 'href': 'https://api.spotify.com/v1/artists/5aIqB5nVVvmFsvSdExz408', 'id': '5aIqB5nVVvmFsvSdExz408', 'name': 'Johann Sebastian Bach', 'type': 'artist', 'uri': 'spotify:artist:5aIqB5nVVvmFsvSdExz408'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1YZhNFBxkEB5UKTgMDvot4'}, 'href': 'https://api.spotify.com/v1/artists/1YZhNFBxkEB5UKTgMDvot4', 'id': '1YZhNFBxkEB5UKTgMDvot4', 'name': 'Lang Lang', 'type': 'artist', 'uri': 'spotify:artist:1YZhNFBxkEB5UKTgMDvot4'}]",139306,FALSE,"4i8ly7ffzWu8nfKLI8SZFj",FALSE,"The Well-Tempered Clavier I, Prelude & Fugue No. 1 in C Major, BWV 846: I. Prelude",63,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.989","0.221","0.126","0.897","0","0.0769","-25.367","1","0.0447","133.564","0.216"
"2348",10,"2025-11-30T15:51:02.501Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/436sYg6CZhNefQJogaXeK0'}, 'href': 'https://api.spotify.com/v1/artists/436sYg6CZhNefQJogaXeK0', 'id': '436sYg6CZhNefQJogaXeK0', 'name': 'Camille Saint-Saëns', 'type': 'artist', 'uri': 'spotify:artist:436sYg6CZhNefQJogaXeK0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Dl3HXZjG6ZOWT5cV375lk'}, 'href': 'https://api.spotify.com/v1/artists/5Dl3HXZjG6ZOWT5cV375lk', 'id': '5Dl3HXZjG6ZOWT5cV375lk', 'name': 'Yo-Yo Ma', 'type': 'artist', 'uri': 'spotify:artist:5Dl3HXZjG6ZOWT5cV375lk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7JmDqds7Y1LRSWZVM8e0Og'}, 'href': 'https://api.spotify.com/v1/artists/7JmDqds7Y1LRSWZVM8e0Og', 'id': '7JmDqds7Y1LRSWZVM8e0Og', 'name': 'Kathryn Stott', 'type': 'artist', 'uri': 'spotify:artist:7JmDqds7Y1LRSWZVM8e0Og'}]",174266,FALSE,"2LKMUX3iN0tQOvggbalydj",FALSE,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",67,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.986","0.169","0.0161","0.849","9","0.0805","-31.034","0","0.0445","127.578","0.0572"
"2349",9,"2025-11-30T15:48:12.235Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Kb0Qf13EyYtVJvzCdI9M7'}, 'href': 'https://api.spotify.com/v1/artists/5Kb0Qf13EyYtVJvzCdI9M7', 'id': '5Kb0Qf13EyYtVJvzCdI9M7', 'name': 'Jenő Jandó', 'type': 'artist', 'uri': 'spotify:artist:5Kb0Qf13EyYtVJvzCdI9M7'}]",315200,FALSE,"5t0E9V1RiHBflzs71pfGGG",FALSE,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",56,4,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.995","0.205","0.00644","0.872","1","0.115","-38.382","0","0.0604","163.137","0.147"
"2350",8,"2025-11-30T15:42:52.271Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2'}, 'href': 'https://api.spotify.com/v1/artists/1385hLNbrnbCJGokfH2ac2', 'id': '1385hLNbrnbCJGokfH2ac2', 'name': 'Franz Liszt', 'type': 'artist', 'uri': 'spotify:artist:1385hLNbrnbCJGokfH2ac2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Kb0Qf13EyYtVJvzCdI9M7'}, 'href': 'https://api.spotify.com/v1/artists/5Kb0Qf13EyYtVJvzCdI9M7', 'id': '5Kb0Qf13EyYtVJvzCdI9M7', 'name': 'Jenő Jandó', 'type': 'artist', 'uri': 'spotify:artist:5Kb0Qf13EyYtVJvzCdI9M7'}]",270000,FALSE,"6GzMz3s0K1YKwRVI36CgRx",FALSE,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",66,5,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.991","0.343","0.0342","0.92","8","0.1","-25.591","1","0.0406","60.228","0.0378"
"2351",7,"2025-11-30T15:38:20.978Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",199093,FALSE,"4hHbeIIKO5Y5uLyIEbY9Gn",FALSE,"Come Fly With Me - Remastered 1998",68,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.847","0.494","0.338","0","6","0.165","-11.376","1","0.0464","134.106","0.499"
"2352",6,"2025-11-30T15:35:02.093Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4yanWaefFUJnIUV0aITdvV'}, 'href': 'https://api.spotify.com/v1/artists/4yanWaefFUJnIUV0aITdvV', 'id': '4yanWaefFUJnIUV0aITdvV', 'name': 'Florian Christl', 'type': 'artist', 'uri': 'spotify:artist:4yanWaefFUJnIUV0aITdvV'}]",112352,FALSE,"3Dgmyz32dxvtxvUTPS0CUI",FALSE,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156 by F. Christl)",70,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.957","0.429","0.258","0.893","7","0.115","-16.967","0","0.0549","78.809","0.0972"
"2353",5,"2025-11-30T15:33:08.143Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/459INk8vcC0ebEef82WjIK'}, 'href': 'https://api.spotify.com/v1/artists/459INk8vcC0ebEef82WjIK', 'id': '459INk8vcC0ebEef82WjIK', 'name': 'Erik Satie', 'type': 'artist', 'uri': 'spotify:artist:459INk8vcC0ebEef82WjIK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4x2fCu6MNErew0pb64yOBO'}, 'href': 'https://api.spotify.com/v1/artists/4x2fCu6MNErew0pb64yOBO', 'id': '4x2fCu6MNErew0pb64yOBO', 'name': 'Philippe Entremont', 'type': 'artist', 'uri': 'spotify:artist:4x2fCu6MNErew0pb64yOBO'}]",205866,FALSE,"5OPT7l9b5SMwfTQgLPoNl7",FALSE,"Gymnopédie No. 1",64,3,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.994","0.469","0.0128","0.937","7","0.0941","-36.856","1","0.119","72.765","0.354"
"2354",4,"2025-11-30T15:29:42.501Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3MKCzCnpzw3TjUYs2v7vDA'}, 'href': 'https://api.spotify.com/v1/artists/3MKCzCnpzw3TjUYs2v7vDA', 'id': '3MKCzCnpzw3TjUYs2v7vDA', 'name': 'Pyotr Ilyich Tchaikovsky', 'type': 'artist', 'uri': 'spotify:artist:3MKCzCnpzw3TjUYs2v7vDA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2tfWguHr2nj4e8KXLKciVq'}, 'href': 'https://api.spotify.com/v1/artists/2tfWguHr2nj4e8KXLKciVq', 'id': '2tfWguHr2nj4e8KXLKciVq', 'name': 'André Previn', 'type': 'artist', 'uri': 'spotify:artist:2tfWguHr2nj4e8KXLKciVq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5yxyJsFanEAuwSM5kOuZKc'}, 'href': 'https://api.spotify.com/v1/artists/5yxyJsFanEAuwSM5kOuZKc', 'id': '5yxyJsFanEAuwSM5kOuZKc', 'name': 'London Symphony Orchestra', 'type': 'artist', 'uri': 'spotify:artist:5yxyJsFanEAuwSM5kOuZKc'}]",166866,FALSE,"2xizRhme7pYeITbH1NLLGt",FALSE,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",72,10,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.911","0.136","0.164","0.916","4","0.109","-18.756","0","0.0364","58.303","0.071"
"2355",3,"2025-11-30T15:26:54.293Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6hpRhyx59f3xKAAQayjuCR'}, 'href': 'https://api.spotify.com/v1/artists/6hpRhyx59f3xKAAQayjuCR', 'id': '6hpRhyx59f3xKAAQayjuCR', 'name': 'Nelly Kokinos', 'type': 'artist', 'uri': 'spotify:artist:6hpRhyx59f3xKAAQayjuCR'}]",188466,FALSE,"6MQAB3vorg90FA3tQpbYXK",FALSE,"Für Elise, WoO 59",62,4,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.994","0.303","0.108","0.877","9","0.0805","-27.433","0","0.0473","126.931","0.18"
"2356",2,"2025-11-30T15:23:45.871Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408'}, 'href': 'https://api.spotify.com/v1/artists/5aIqB5nVVvmFsvSdExz408', 'id': '5aIqB5nVVvmFsvSdExz408', 'name': 'Johann Sebastian Bach', 'type': 'artist', 'uri': 'spotify:artist:5aIqB5nVVvmFsvSdExz408'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Dl3HXZjG6ZOWT5cV375lk'}, 'href': 'https://api.spotify.com/v1/artists/5Dl3HXZjG6ZOWT5cV375lk', 'id': '5Dl3HXZjG6ZOWT5cV375lk', 'name': 'Yo-Yo Ma', 'type': 'artist', 'uri': 'spotify:artist:5Dl3HXZjG6ZOWT5cV375lk'}]",152280,FALSE,"17i5jLpzndlQhbS4SrTd0B",FALSE,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",70,1,"track",5,"8d4146e925a94addbb772164e8e49481_Jac Mcclure","M",40,"0.89","0.275","0.157","0.842","7","0.186","-18.752","1","0.0636","73.289","0.304"
"2357",0,"2025-10-1T01:00:00:000Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1vJHfCreWAS46V8RZ67ojo'}, 'href': 'https://api.spotify.com/v1/artists/1vJHfCreWAS46V8RZ67ojo', 'id': '1vJHfCreWAS46V8RZ67ojo', 'name': 'Ben Klock', 'type': 'artist', 'uri': 'spotify:artist:1vJHfCreWAS46V8RZ67ojo'}]",383972,FALSE,"7p6oXzBSPAXXz8Xb8gBPki",FALSE,"Subzero - Original Mix",45,2,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.588","0.793","0.608","0.861","6","0.0991","-11.638","0","0.0673","124.988","0.118"
"2358",1,"2025-10-1T02:00:00:000Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb'}, 'href': 'https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb', 'id': '64M6ah0SkkRsnPGtGiRAbb', 'name': 'Bebe Rexha', 'type': 'artist', 'uri': 'spotify:artist:64M6ah0SkkRsnPGtGiRAbb'}]",175238,TRUE,"4uUG5RXrOk84mYEfFvj3cK",FALSE,"I'm Good (Blue)",85,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.00383","0.561","0.965","7.07e-06","7","0.371","-3.673","0","0.0343","128.04","0.304"
"2359",49,"2025-12-04T22:41:12.023Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we'}, 'href': 'https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we', 'id': '6M2wZ9GZgrQXHCFfjv46we', 'name': 'Dua Lipa', 'type': 'artist', 'uri': 'spotify:artist:6M2wZ9GZgrQXHCFfjv46we'}]",183290,FALSE,"2ThsBNtjuUEERqcpXQEoYR",FALSE,"Don't Start Now",60,2,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",48,"2025-12-04T22:38:08.104Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jop7P9uKGHVtQAv59lDxT'}, 'href': 'https://api.spotify.com/v1/artists/2jop7P9uKGHVtQAv59lDxT', 'id': '2jop7P9uKGHVtQAv59lDxT', 'name': 'Spektre', 'type': 'artist', 'uri': 'spotify:artist:2jop7P9uKGHVtQAv59lDxT'}]",275122,FALSE,"0hu8jHiCsQgCRdwy17r6jQ",FALSE,"Carnival of Souls",42,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.00595","0.655","0.904","0.972","1","0.114","-9.503","0","0.039","128.006","0.0728"
"2361",47,"2025-12-04T22:33:12.553Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6'}, 'href': 'https://api.spotify.com/v1/artists/1vCWHaC5f2uS3yhpwWbIA6', 'id': '1vCWHaC5f2uS3yhpwWbIA6', 'name': 'Avicii', 'type': 'artist', 'uri': 'spotify:artist:1vCWHaC5f2uS3yhpwWbIA6'}]",255093,FALSE,"4lhqb6JvbHId48OUJGwymk",FALSE,"Hey Brother",79,3,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.0309","0.545","0.78","4.64e-05","7","0.0828","-4.867","0","0.0436","125.014","0.458"
"2362",46,"2025-12-04T22:28:57.105Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM'}, 'href': 'https://api.spotify.com/v1/artists/6MDME20pz9RveH9rEXvrOM', 'id': '6MDME20pz9RveH9rEXvrOM', 'name': 'Clean Bandit', 'type': 'artist', 'uri': 'spotify:artist:6MDME20pz9RveH9rEXvrOM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg'}, 'href': 'https://api.spotify.com/v1/artists/1Xylc3o4UrD53lo9CvFvVg', 'id': '1Xylc3o4UrD53lo9CvFvVg', 'name': 'Zara Larsson', 'type': 'artist', 'uri': 'spotify:artist:1Xylc3o4UrD53lo9CvFvVg'}]",212733,FALSE,"72gv4zhNvRVdQA0eOenCal",FALSE,"Symphony (feat. Zara Larsson)",80,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.239","0.715","0.605","1.41e-05","0","0.189","-5.128","0","0.0428","122.956","0.454"
"2363",45,"2025-12-04T22:27:18.258Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/11kt6ggsdxvI8MhyeSMKom'}, 'href': 'https://api.spotify.com/v1/artists/11kt6ggsdxvI8MhyeSMKom', 'id': '11kt6ggsdxvI8MhyeSMKom', 'name': 'CYRIL', 'type': 'artist', 'uri': 'spotify:artist:11kt6ggsdxvI8MhyeSMKom'}]",213363,FALSE,"0h3Xy4V4apMraB5NuM8U7Z",FALSE,"Stumblin' In",81,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.0638","0.875","0.518","0.00995","2","0.125","-8.388","1","0.0551","126.089","0.37"
"2364",44,"2025-12-04T22:21:50.570Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu'}, 'href': 'https://api.spotify.com/v1/artists/0fA0VVWsXO9YnASrzqfmYu', 'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'type': 'artist', 'uri': 'spotify:artist:0fA0VVWsXO9YnASrzqfmYu'}]",162992,TRUE,"59o6ojGNGJOYiVJSzC6Lsa",FALSE,"Memories (feat. Kid Cudi) - 2021 Remix",69,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.108","0.709","0.783","4.1e-05","5","0.103","-5.944","0","0.0551","127.043","0.648"
"2365",43,"2025-12-04T22:20:14.915Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg'}, 'href': 'https://api.spotify.com/v1/artists/1Xylc3o4UrD53lo9CvFvVg', 'id': '1Xylc3o4UrD53lo9CvFvVg', 'name': 'Zara Larsson', 'type': 'artist', 'uri': 'spotify:artist:1Xylc3o4UrD53lo9CvFvVg'}]",200646,FALSE,"1rIKgCH4H52lrvDcz50hS8",FALSE,"Lush Life",86,2,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.132","0.694","0.712","0","7","0.211","-3.923","0","0.046","98.023","0.799"
"2366",42,"2025-12-04T22:18:29.258Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1sxHp39RqBEE01pgVqsdyP'}, 'href': 'https://api.spotify.com/v1/artists/1sxHp39RqBEE01pgVqsdyP', 'id': '1sxHp39RqBEE01pgVqsdyP', 'name': 'Marcel Dettmann', 'type': 'artist', 'uri': 'spotify:artist:1sxHp39RqBEE01pgVqsdyP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1vJHfCreWAS46V8RZ67ojo'}, 'href': 'https://api.spotify.com/v1/artists/1vJHfCreWAS46V8RZ67ojo', 'id': '1vJHfCreWAS46V8RZ67ojo', 'name': 'Ben Klock', 'type': 'artist', 'uri': 'spotify:artist:1vJHfCreWAS46V8RZ67ojo'}]",529122,FALSE,"4SH86PVrzO2YbuOGDxzqqs",FALSE,"Phantom Studies",37,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.0108","0.761","0.846","0.919","10","0.0986","-11.08","0","0.0476","129.985","0.629"
"2367",41,"2025-12-04T22:06:29.914Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kbR2eL4hecj3rFwGOsYsI'}, 'href': 'https://api.spotify.com/v1/artists/6kbR2eL4hecj3rFwGOsYsI', 'id': '6kbR2eL4hecj3rFwGOsYsI', 'name': 'BL3SS', 'type': 'artist', 'uri': 'spotify:artist:6kbR2eL4hecj3rFwGOsYsI'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/20rKUmFZsfv9GBXiv6R9d6'}, 'href': 'https://api.spotify.com/v1/artists/20rKUmFZsfv9GBXiv6R9d6', 'id': '20rKUmFZsfv9GBXiv6R9d6', 'name': 'CamrinWatsin', 'type': 'artist', 'uri': 'spotify:artist:20rKUmFZsfv9GBXiv6R9d6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2UNjfzEkfsdWVDwnuD6vdH'}, 'href': 'https://api.spotify.com/v1/artists/2UNjfzEkfsdWVDwnuD6vdH', 'id': '2UNjfzEkfsdWVDwnuD6vdH', 'name': 'bbyclose', 'type': 'artist', 'uri': 'spotify:artist:2UNjfzEkfsdWVDwnuD6vdH'}]",138246,FALSE,"2A1aS3mwuGuX2yk1bgxOvA",FALSE,"Kisses (feat. bbyclose)",82,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.279","0.793","0.779","0.000311","9","0.314","-4.609","0","0.0581","142.002","0.687"
"2368",40,"2025-12-04T22:04:11.619Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2gduEC76ry33RVurAvT05p'}, 'href': 'https://api.spotify.com/v1/artists/2gduEC76ry33RVurAvT05p', 'id': '2gduEC76ry33RVurAvT05p', 'name': 'Nathan Dawe', 'type': 'artist', 'uri': 'spotify:artist:2gduEC76ry33RVurAvT05p'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7nDsS0l5ZAzMedVRKPP8F1'}, 'href': 'https://api.spotify.com/v1/artists/7nDsS0l5ZAzMedVRKPP8F1', 'id': '7nDsS0l5ZAzMedVRKPP8F1', 'name': 'Ella Henderson', 'type': 'artist', 'uri': 'spotify:artist:7nDsS0l5ZAzMedVRKPP8F1'}]",155253,FALSE,"1RF02Cf80mTaeNXG2P2boR",FALSE,"21 Reasons (feat. Ella Henderson)",71,1,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.0165","0.621","0.785","5.92e-06","6","0.0512","-4.499","1","0.11","123.96","0.779"
"2369",39,"2025-12-04T22:01:41.681Z","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4'}, 'href': 'https://api.spotify.com/v1/artists/540vIaP2JwjQb9dm3aArA4', 'id': '540vIaP2JwjQb9dm3aArA4', 'name': 'DJ Snake', 'type': 'artist', 'uri': 'spotify:artist:540vIaP2JwjQb9dm3aArA4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'}, 'href': 'https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s', 'id': '1uNFoZAHBGtllmzznpCI3s', 'name': 'Justin Bieber', 'type': 'artist', 'uri': 'spotify:artist:1uNFoZAHBGtllmzznpCI3s'}]",205946,FALSE,"0lYBSQXN6rCTvUZvg9S0lU",FALSE,"Let Me Love You",89,13,"track",3,"9301ed0da3414edc93f7205d3e6beb00_Dia","F",40,"0.0863","0.475","0.715","2.67e-05","8","0.135","-5.371","1","0.058","199.892","0.159"
